지역코드,성별,신용대출,담보대출
4100000199,2,592224,5556305
4100000194,1,167016,8439381
4100000103,2,924334,7805140
4100000406,1,422206,7044193
4100000423,2,388774,4809880
4100000258,2,934602,3562988
4100000419,1,190434,6420068
4100000495,2,565363,973078
4100000448,1,968643,8218887
4100000194,1,673903,3636637
4100000489,2,547454,6278220
4100000557,2,780340,9461522
4100000510,2,290496,2371158
4100000543,2,377692,1438809
4100000266,1,262840,5979119
4100000385,2,355996,9472930
4100000200,2,884694,2919453
4100000350,1,113283,5996373
4100000449,1,926533,2362000
4100000278,1,492427,9284307
4100000407,1,334670,3756123
4100000515,2,251086,7728935
4100000415,2,971366,938441
4100000441,2,871697,5630687
4100000071,2,957319,6984170
4100000022,1,153868,9989823
4100000384,1,838625,6941141
4100000295,1,785219,4705514
4100000185,2,185708,9555045
4100000199,1,997464,9064764
4100000264,1,807567,1071485
4100000187,1,451352,8819722
4100000050,2,234437,3518844
4100000143,2,202749,5510662
4100000402,2,165180,7192707
4100000331,1,916761,9274729
4100000547,2,330806,3745046
4100000206,1,846239,1690718
4100000532,1,890406,8912175
4100000209,1,623547,6289219
4100000507,1,771143,6835552
4100000236,2,674346,5973104
4100000018,2,828465,5779003
4100000303,1,919718,2317716
4100000585,2,771049,5549748
4100000028,2,887233,1218827
4100000574,2,854695,1530360
4100000268,2,333050,1576004
4100000158,1,375660,4616015
4100000063,1,900702,6701037
4100000570,2,357546,6863234
4100000031,1,621395,3079813
4100000454,2,631231,2229284
4100000173,2,521768,9199137
4100000390,1,701903,7725390
4100000459,2,658534,4440147
4100000472,2,135458,753464
4100000281,1,201873,2031822
4100000510,1,274951,7718341
4100000415,2,393996,9738183
4100000110,1,976914,3345023
4100000018,1,915021,3137675
4100000128,2,893103,6134482
4100000350,1,976934,8014859
4100000567,2,574676,4210006
4100000380,2,380636,4082522
4100000012,2,854840,1709452
4100000193,1,484295,5571894
4100000101,2,838873,4397960
4100000350,2,224514,2242447
4100000142,2,855755,5963918
4100000147,2,516160,6615126
4100000193,2,270737,5588479
4100000433,2,644830,9582046
4100000180,1,507204,2502932
4100000557,1,187906,8364724
4100000440,1,705832,1711121
4100000240,1,374717,1898196
4100000010,1,386387,9677267
4100000208,1,711520,6707202
4100000240,2,193428,1864386
4100000040,1,838074,5507185
4100000399,1,206840,7903963
4100000076,2,849520,4026059
4100000280,1,474909,5813583
4100000192,1,786645,1018994
4100000091,1,565715,6306644
4100000589,1,132133,1820022
4100000383,1,610806,9496919
4100000024,2,101120,5011035
4100000492,1,565817,6657608
4100000213,1,362199,6667970
4100000250,2,877379,1727035
4100000270,2,417915,3787564
4100000235,1,916835,6886951
4100000468,1,439437,5771913
4100000053,2,318658,4376218
4100000457,2,423714,9632529
4100000171,2,694601,4306587
4100000571,2,301683,4667917
4100000189,1,600536,6324985
4100000385,1,163927,1552994
4100000184,2,619177,4243745
4100000580,1,481190,1618460
4100000272,2,102843,591491
4100000308,1,409542,4872420
4100000196,1,384132,975064
4100000497,2,450581,6084372
4100000320,2,581002,9898176
4100000207,2,544444,5427168
4100000446,2,937963,1402487
4100000262,1,705749,2060591
4100000060,1,613065,2648111
4100000586,2,777736,2311476
4100000538,2,962077,6382535
4100000076,1,288014,9545011
4100000118,2,468024,6193284
4100000292,1,973872,4896195
4100000275,2,683177,2951526
4100000422,1,127702,5165573
4100000294,2,956998,4165646
4100000412,1,604798,8452547
4100000446,2,898433,3549044
4100000271,2,585763,2648379
4100000362,1,912667,4944954
4100000263,2,671246,6831266
4100000254,2,289307,7502244
4100000295,1,401943,9492020
4100000406,1,187204,7239491
4100000008,1,817425,2136526
4100000340,1,468602,8655506
4100000116,2,527792,6469874
4100000169,2,563602,2284866
4100000432,2,199305,9420062
4100000143,1,760642,5954007
4100000526,2,773743,7553322
4100000323,1,691020,4691739
4100000062,2,776725,6748364
4100000326,1,184067,8509878
4100000167,1,166372,3157815
4100000573,2,542509,9913400
4100000071,2,850673,2859901
4100000474,2,869119,2181740
4100000333,2,620990,6174518
4100000328,1,986925,2400263
4100000157,2,289770,5820064
4100000350,1,369205,8805816
4100000546,1,133003,4877546
4100000335,2,100482,6696029
4100000119,1,777819,5356130
4100000186,2,226746,6900459
4100000264,1,423949,937111
4100000382,2,775805,7015262
4100000565,2,496565,9440265
4100000378,2,245377,1214566
4100000322,2,971334,8271774
4100000423,1,170198,2941224
4100000480,2,416444,800363
4100000384,1,404429,1116996
4100000447,1,154625,6128505
4100000166,2,453843,6724496
4100000044,2,756802,5452426
4100000554,2,836453,2051144
4100000289,1,290922,922527
4100000161,2,782088,2780247
4100000240,2,473369,590771
4100000002,2,434435,5965345
4100000394,2,212650,6381409
4100000478,1,492202,5467863
4100000132,1,195796,3266503
4100000062,1,915130,8976097
4100000560,1,953520,3584455
4100000511,1,372249,8648552
4100000440,1,477093,7126520
4100000141,1,265913,7184329
4100000523,1,104514,2738422
4100000510,1,605514,7562427
4100000482,2,257162,2580669
4100000423,2,835928,9134748
4100000378,2,118108,7585853
4100000003,1,501365,1913197
4100000238,1,219131,8830193
4100000530,1,619728,2318726
4100000544,2,603694,3371592
4100000318,1,423919,9978314
4100000175,2,563112,6985068
4100000574,1,318869,4170685
4100000183,1,797617,7152126
4100000344,2,999904,1227297
4100000576,2,795216,7187450
4100000499,2,288569,2676591
4100000427,1,425057,6353713
4100000431,1,968393,2164634
4100000381,2,701126,4945755
4100000239,2,923849,7200798
4100000513,1,231019,2896522
4100000209,2,407030,8052832
4100000039,2,444761,3626947
4100000371,1,305990,9757878
4100000532,1,890051,5313412
4100000006,1,531844,899571
4100000575,1,342968,2042965
4100000031,2,616201,5774688
4100000059,1,539320,1665156
4100000186,1,885978,555487
4100000536,2,540780,4687049
4100000199,1,136239,1736934
4100000430,2,215938,996992
4100000249,1,211217,3913138
4100000091,2,787369,4685471
4100000529,1,754796,4092848
4100000431,1,810498,8020952
4100000297,1,191003,3950257
4100000157,2,467509,4082743
4100000179,1,843222,9612036
4100000069,1,344647,5853004
4100000559,1,188672,7339338
4100000398,1,542861,6184243
4100000344,2,344305,8470742
4100000240,1,220815,7286423
4100000159,2,972325,3187656
4100000508,2,785294,5581880
4100000313,2,642556,3539441
4100000066,1,656140,7107389
4100000548,2,899377,1967581
4100000370,2,155018,1142025
4100000441,2,135813,2590014
4100000028,1,255564,5663272
4100000004,1,380527,8566257
4100000058,2,969527,7179749
4100000247,2,920518,1224979
4100000278,1,244553,9651421
4100000006,2,780109,1620285
4100000369,2,681353,5371343
4100000111,2,435728,9818232
4100000108,1,895920,1511132
4100000005,2,789014,7625829
4100000335,2,313158,5329826
4100000489,1,969388,6235958
4100000095,1,645208,5619091
4100000566,1,374489,5661568
4100000056,1,734611,4671051
4100000425,2,500015,8912338
4100000311,1,653138,9131965
4100000348,2,977560,4563687
4100000397,2,719326,4359707
4100000025,1,185342,1525391
4100000228,2,165873,4822105
4100000377,1,590210,6823413
4100000287,2,408565,5200278
4100000037,2,553973,7029265
4100000438,2,698737,2876066
4100000479,1,142749,1769073
4100000034,2,168055,7570307
4100000228,2,546116,6296843
4100000383,1,201077,9057640
4100000522,2,601189,2184515
4100000434,2,771086,5851075
4100000281,1,710124,1939301
4100000540,1,612690,6811525
4100000488,2,197114,2662537
4100000359,2,476192,1621696
4100000481,2,185451,6427227
4100000293,1,742547,1972522
4100000544,1,992960,5654103
4100000076,2,436559,7739385
4100000450,1,516240,1664599
4100000445,1,862940,1915327
4100000109,2,187249,1897661
4100000161,2,709345,1369355
4100000252,2,718416,5363709
4100000591,1,765045,4428036
4100000393,2,609521,4075756
4100000295,1,727027,860194
4100000409,1,149168,9712262
4100000480,2,528375,1640562
4100000435,2,200262,4084474
4100000448,2,572502,2351840
4100000012,1,409386,7095929
4100000089,2,708046,9743529
4100000527,2,669228,9942284
4100000476,1,850195,9615435
4100000449,1,757661,4555150
4100000285,2,448470,6418984
4100000208,2,992620,2167877
4100000335,2,595489,6438924
4100000187,2,594650,6319387
4100000067,2,285387,9210906
4100000427,1,472385,9036645
4100000068,1,347906,8971081
4100000493,1,397319,5920272
4100000111,1,957596,6470902
4100000411,2,867647,7183433
4100000515,2,294222,9874893
4100000556,1,230110,3890680
4100000322,2,794599,2119700
4100000098,1,244464,4710657
4100000202,2,211105,9314554
4100000266,1,284043,7400557
4100000372,1,438547,4300477
4100000073,1,247520,8178993
4100000532,2,786677,9990252
4100000154,2,804105,6578177
4100000306,1,477902,2744738
4100000229,1,351363,1588743
4100000032,1,177022,7617157
4100000440,1,546600,2288037
4100000504,2,309354,3483695
4100000426,2,332355,4012551
4100000241,2,406192,7955126
4100000185,1,540114,5115873
4100000181,1,497250,4849930
4100000487,1,778647,8660477
4100000167,1,978364,824205
4100000169,2,121882,4503283
4100000186,1,524796,5415955
4100000461,1,125436,7116876
4100000370,2,974683,5304690
4100000181,1,467344,5924070
4100000181,1,879157,4937431
4100000148,2,804494,3495309
4100000256,1,370174,8636146
4100000546,1,584061,6542342
4100000041,2,773895,3931689
4100000029,2,494108,8197184
4100000284,1,122149,9785318
4100000548,2,597818,5894384
4100000451,1,620866,1205836
4100000038,2,495141,4688611
4100000408,1,324089,1721644
4100000009,2,194171,6163573
4100000252,1,322401,4782266
4100000192,1,906565,4111485
4100000091,2,785828,2013907
4100000289,1,919237,712591
4100000473,1,925924,1584010
4100000396,1,588566,7043469
4100000121,1,169846,1621322
4100000562,1,620808,2558829
4100000033,2,950988,2911247
4100000543,1,205585,1107746
4100000171,2,987523,8089636
4100000414,2,864879,2486534
4100000589,2,444886,714557
4100000104,1,395954,8817102
4100000409,2,641463,8653467
4100000574,1,361010,8716470
4100000458,1,779694,2989983
4100000547,2,885138,8286762
4100000552,1,569040,4740970
4100000184,2,104812,1309692
4100000413,1,156827,3309497
4100000146,1,987505,4461273
4100000491,2,448914,9902254
4100000132,2,513071,3769570
4100000127,1,747003,4452591
4100000346,1,312108,9399000
4100000372,2,884978,9856822
4100000170,2,236807,2753688
4100000435,1,236042,1211789
4100000405,1,595387,3526015
4100000397,1,499617,3120849
4100000575,1,799157,7769504
4100000161,1,220409,1507903
4100000408,2,865437,3500952
4100000131,2,323796,6418728
4100000020,1,359261,3387517
4100000273,2,543315,6908522
4100000062,2,520367,6965399
4100000360,2,994621,5242534
4100000022,1,845952,7695925
4100000253,1,848376,6859818
4100000132,2,853093,2429616
4100000538,2,117999,642876
4100000115,2,318502,632980
4100000046,2,874090,3337087
4100000050,1,939510,9328459
4100000382,1,525931,2180095
4100000248,1,250484,6707922
4100000245,2,858721,9081955
4100000497,1,537487,3253970
4100000352,1,890830,7371934
4100000140,1,653049,5987928
4100000461,2,521300,3212856
4100000217,1,469405,1384430
4100000586,2,561629,8942379
4100000280,2,605318,1312052
4100000516,1,179199,8515779
4100000143,1,273131,7371485
4100000574,2,361322,7647150
4100000157,2,121576,9058614
4100000120,2,448386,8930775
4100000050,1,907752,2810924
4100000305,2,237404,8398708
4100000170,1,143871,8497120
4100000510,1,498301,9892830
4100000013,2,564796,8624264
4100000426,1,239937,6745675
4100000561,2,249796,8145085
4100000234,2,911451,8740464
4100000465,2,854551,8622239
4100000367,1,973919,1493771
4100000537,1,682639,3931221
4100000061,1,293002,9464221
4100000514,1,406513,3909018
4100000171,2,883930,2889124
4100000553,2,372540,9488094
4100000127,2,738273,9775501
4100000146,1,865506,5813682
4100000399,2,732415,2414513
4100000145,1,938763,4185716
4100000554,1,561716,9465322
4100000415,2,610242,8117730
4100000275,2,569669,2664638
4100000221,1,665420,4724536
4100000414,1,995539,6543521
4100000140,1,277925,3184999
4100000151,1,156390,2303308
4100000425,1,904781,9851171
4100000310,2,238681,1703627
4100000262,2,292633,1132266
4100000264,2,762558,950491
4100000446,1,985551,4484163
4100000243,2,944834,9969833
4100000191,1,399550,1505734
4100000293,2,876046,2711557
4100000033,1,511233,3204705
4100000351,1,755871,7468304
4100000038,2,444449,9901465
4100000194,1,550492,779923
4100000270,1,499055,2783339
4100000308,1,407836,9943829
4100000552,2,721279,5530778
4100000510,2,373490,2318283
4100000118,1,609944,4493732
4100000265,1,923070,4582426
4100000382,1,903435,2838236
4100000578,1,751172,6075372
4100000469,1,311935,717914
4100000171,2,232992,9038015
4100000401,2,704322,1467515
4100000528,2,190244,2209871
4100000471,2,741933,8913531
4100000537,1,418697,8482567
4100000012,2,498026,6610607
4100000094,1,141305,5615964
4100000512,2,331674,7457542
4100000545,1,337667,6688552
4100000076,1,972395,7632491
4100000036,2,981801,4774680
4100000109,2,206989,2254017
4100000354,1,227453,5881501
4100000508,2,907739,1949847
4100000346,1,949105,774714
4100000304,2,598594,9021507
4100000204,1,455841,3406600
4100000422,1,683554,6355804
4100000255,1,204620,4379385
4100000091,2,327899,6159855
4100000394,1,476445,2010895
4100000291,2,551274,8835747
4100000365,1,646015,827232
4100000392,1,596585,5063622
4100000434,1,754770,3535933
4100000062,1,165548,6469750
4100000575,1,907448,8613675
4100000583,2,689456,7795647
4100000197,1,169771,9652546
4100000232,2,624689,6798089
4100000365,2,414891,3683019
4100000030,1,548496,2628702
4100000564,1,849748,6290025
4100000083,1,817188,6378912
4100000511,2,664770,1298741
4100000055,1,895625,1946345
4100000361,2,697165,9879534
4100000325,2,535940,9182286
4100000030,1,150382,5539120
4100000004,2,808977,2928404
4100000317,2,819936,7772808
4100000032,2,832713,7296964
4100000389,2,808883,8396165
4100000212,2,843887,8638752
4100000227,2,385312,7026364
4100000158,1,230909,1474494
4100000464,2,856476,7830539
4100000239,2,547603,6043096
4100000535,2,209662,9721225
4100000080,2,361064,2519180
4100000161,2,227294,8633947
4100000530,2,651958,9318163
4100000582,2,621727,5197501
4100000396,2,766955,8208956
4100000325,2,800016,7373216
4100000235,2,609470,4781095
4100000007,2,872262,3976268
4100000200,1,373942,5283820
4100000247,2,931412,6512981
4100000084,1,167358,4782547
4100000225,2,812699,6153020
4100000188,2,368471,7285397
4100000415,2,635990,1248787
4100000543,2,393752,2027194
4100000046,1,445224,3187834
4100000493,1,479524,5974100
4100000349,1,704268,6580086
4100000061,1,772518,8856199
4100000292,2,230905,9046657
4100000245,2,865560,9228719
4100000050,2,736566,6141662
4100000163,2,228401,3065753
4100000186,2,851123,9961980
4100000293,1,462104,9356360
4100000364,2,114172,854415
4100000471,2,948078,6853209
4100000512,1,293237,6832548
4100000105,2,237362,8341965
4100000098,1,594162,7201522
4100000358,1,185133,2191987
4100000312,1,424174,8348086
4100000333,1,646254,9004816
4100000270,2,482461,2675866
4100000267,1,253697,5412416
4100000164,2,909084,3639569
4100000498,1,469154,6108791
4100000570,2,407390,1626861
4100000216,1,725542,771976
4100000366,1,494264,6807893
4100000567,1,839170,1248289
4100000440,2,266557,2698488
4100000353,2,910923,1363907
4100000211,1,658691,2545579
4100000139,2,913208,7206436
4100000337,1,249203,2449959
4100000456,1,784699,7977653
4100000374,2,512990,8310504
4100000224,1,240277,3789732
4100000339,2,210668,6220714
4100000400,1,493696,7099609
4100000025,2,976244,7107417
4100000589,1,828324,1265033
4100000164,2,974379,868766
4100000213,2,682586,6565070
4100000226,1,344397,849182
4100000317,2,181179,2962930
4100000001,1,379930,8315690
4100000483,1,155467,1179436
4100000583,1,808308,9176725
4100000383,2,199747,9267120
4100000260,1,234167,9237355
4100000236,2,636743,3620610
4100000579,1,973374,3808423
4100000341,2,456716,6286289
4100000355,2,523975,2677842
4100000114,1,915751,2185631
4100000574,1,663100,7657143
4100000401,1,415392,8237567
4100000163,1,899450,7335030
4100000336,1,298583,6295816
4100000012,1,417386,8715474
4100000010,1,408421,7875779
4100000135,1,318798,693644
4100000032,1,703158,7605236
4100000318,2,575315,608411
4100000118,2,696023,749247
4100000424,2,592645,6792941
4100000261,2,205078,1019476
4100000431,1,364308,9401142
4100000072,1,407375,6376482
4100000349,2,402673,9911626
4100000397,1,167809,4169703
4100000579,1,865204,5260213
4100000131,2,487317,4836541
4100000305,2,444391,5867837
4100000406,2,864820,5792804
4100000275,2,920409,4548213
4100000429,2,964913,5923095
4100000553,2,511143,8914724
4100000014,2,942359,4205944
4100000260,1,675259,7860776
4100000365,2,611849,3650133
4100000338,2,446603,1868553
4100000522,1,199656,823294
4100000248,1,382064,1883562
4100000588,2,370552,9871159
4100000052,2,926179,5486977
4100000313,2,891893,5081702
4100000378,2,235281,1207568
4100000227,1,544424,9513742
4100000123,1,702137,5560309
4100000276,2,702061,3109711
4100000437,2,794299,1912153
4100000145,2,492190,9994167
4100000417,2,633537,3890951
4100000571,1,471762,7456258
4100000200,1,629993,9870291
4100000381,1,619108,8802123
4100000282,1,160515,7186105
4100000559,1,346459,2973037
4100000484,2,727574,2076375
4100000168,2,949174,4908082
4100000158,2,428178,6351580
4100000111,2,345369,4280352
4100000227,2,225804,4494101
4100000497,1,468817,2136689
4100000128,1,468690,1743980
4100000288,2,352665,5272244
4100000199,1,452969,5759616
4100000461,1,516377,1142964
4100000307,2,927664,1101696
4100000589,1,189447,6209863
4100000135,2,474751,1592823
4100000105,2,913800,5570598
4100000529,1,531838,7880287
4100000343,1,976865,4400895
4100000537,1,353176,5776938
4100000039,2,943313,1096227
4100000291,2,543542,6886725
4100000588,2,314051,1519179
4100000135,2,933513,9078132
4100000526,2,615446,9476018
4100000013,2,691976,6393946
4100000433,1,485780,4947901
4100000099,2,284501,5512129
4100000092,2,397799,3366869
4100000512,2,126902,9809352
4100000041,1,699650,9246847
4100000156,1,681119,3361950
4100000176,1,965490,7333674
4100000358,1,359214,9014466
4100000536,2,612291,1240857
4100000479,2,768806,8476776
4100000198,1,655567,652896
4100000422,1,432124,5635319
4100000114,1,434613,4031802
4100000558,2,586716,9345642
4100000450,1,107428,3800799
4100000285,1,417241,8431545
4100000574,2,921606,9984505
4100000495,1,291063,2494058
4100000567,2,923819,5143895
4100000396,2,207621,5084325
4100000571,1,574174,3289210
4100000290,2,989674,8968955
4100000220,1,151855,4313759
4100000516,1,404477,4606873
4100000152,2,457510,6237678
4100000581,2,846514,4895925
4100000586,1,717707,2523525
4100000009,1,863004,4167801
4100000475,2,539012,651791
4100000303,1,390503,3217407
4100000274,2,174334,9517059
4100000484,1,302358,1257934
4100000044,1,764708,2526867
4100000071,2,107020,4976752
4100000148,1,182504,4173936
4100000343,1,423209,7185340
4100000229,1,285609,7590769
4100000368,2,539549,8199216
4100000523,2,681080,1064772
4100000217,2,325743,9694111
4100000388,2,813448,5811597
4100000234,2,312868,5865305
4100000049,1,335854,9557905
4100000103,1,360415,4559842
4100000004,2,272034,6632240
4100000504,2,350686,2188401
4100000541,1,900906,7135682
4100000458,1,353414,6225520
4100000210,1,355847,2969255
4100000510,2,141302,7408625
4100000017,1,615571,1317757
4100000004,2,363697,6169893
4100000234,1,256148,8891089
4100000061,1,557362,2512736
4100000088,2,203126,5566976
4100000161,1,626065,8800700
4100000159,1,207901,2554370
4100000089,2,176080,3496177
4100000438,1,800145,7713081
4100000502,2,280694,7496591
4100000324,2,520108,2741126
4100000368,2,264736,9315718
4100000456,2,808842,5203297
4100000343,1,728222,4828551
4100000333,2,949310,3916168
4100000115,2,589012,6119257
4100000588,1,996233,6150279
4100000558,1,443794,5573460
4100000103,1,145779,2944850
4100000249,1,655975,7852588
4100000516,1,332894,2050343
4100000348,2,874407,5965100
4100000464,1,676344,1808581
4100000104,1,367580,2524039
4100000340,1,424655,3283937
4100000425,1,631987,8595532
4100000218,1,400163,8245122
4100000018,1,542275,7918559
4100000043,1,441758,2434295
4100000443,1,876525,8186312
4100000112,2,505510,7777930
4100000233,2,424649,1941004
4100000055,1,828221,5678216
4100000313,2,769678,9397377
4100000499,2,422707,763029
4100000381,2,859567,1315119
4100000125,2,340297,8646207
4100000408,1,997806,6664697
4100000081,2,448035,1284924
4100000520,1,318004,1201418
4100000008,1,972829,8902623
4100000382,1,625395,534986
4100000035,1,813073,5878048
4100000511,1,615118,4449507
4100000038,1,355235,2344137
4100000178,1,590480,9193199
4100000529,2,678092,2097643
4100000227,2,269799,6923471
4100000414,1,624312,1311389
4100000119,1,618772,3054235
4100000574,2,604222,1640086
4100000179,1,149316,4918845
4100000320,2,896443,822202
4100000173,2,363548,3011060
4100000231,1,488199,9609445
4100000237,1,721277,2869144
4100000262,1,825140,4849789
4100000333,2,940111,8002101
4100000242,2,185938,6671165
4100000052,1,520347,932083
4100000588,1,813349,3601166
4100000435,2,610698,2311225
4100000439,1,103945,3959742
4100000141,1,827841,9718503
4100000432,2,897439,8531379
4100000151,1,411969,7349105
4100000054,1,593351,4162958
4100000123,2,787404,9336616
4100000549,2,244823,8152651
4100000166,1,276216,5050656
4100000395,1,134515,3336761
4100000150,1,830951,1557547
4100000067,1,590238,7333708
4100000337,2,920880,5594051
4100000427,1,305311,5914301
4100000049,1,567925,8213673
4100000074,1,422392,4126246
4100000287,2,652639,1870487
4100000321,1,179250,872136
4100000226,1,679933,2371977
4100000183,2,200371,9591909
4100000561,1,446185,4288933
4100000577,1,318938,2309634
4100000096,2,689357,4655117
4100000074,2,389993,6375750
4100000318,1,251207,5140636
4100000220,1,627848,9919050
4100000143,2,795335,5505083
4100000342,2,505647,5406605
4100000310,2,981955,8237409
4100000525,2,453859,1751681
4100000521,1,754392,8248487
4100000256,2,282957,2052264
4100000131,2,433466,5024652
4100000288,1,688217,3676531
4100000331,2,925567,6845738
4100000559,2,609220,4970944
4100000546,1,820715,6622645
4100000263,1,644081,2291851
4100000123,1,507112,7949879
4100000563,1,425391,2977239
4100000495,1,525341,6794730
4100000331,2,122732,6229129
4100000072,2,625826,3048062
4100000480,1,443486,6326237
4100000371,2,791167,9901203
4100000481,1,505607,2319713
4100000522,1,122015,1993431
4100000178,2,530354,2863065
4100000087,2,100435,6404902
4100000007,2,718848,824200
4100000168,2,116848,3196260
4100000116,1,796253,2214882
4100000478,2,764466,2603306
4100000279,1,466574,2191943
4100000352,1,650847,4756004
4100000320,2,132830,1756743
4100000502,2,927245,8049072
4100000496,1,385049,2043665
4100000364,1,581515,1364408
4100000315,2,840770,4069004
4100000167,1,693401,9771550
4100000588,2,382634,7693863
4100000137,1,268554,4364689
4100000230,1,367503,6599492
4100000549,2,325656,1860023
4100000375,2,105422,9154665
4100000004,2,858743,1827350
4100000117,2,668583,7699950
4100000474,1,664613,6808999
4100000226,2,251123,6356237
4100000183,1,920224,7287873
4100000478,2,993729,2711979
4100000438,1,585496,7252028
4100000155,2,483108,5841350
4100000580,1,659816,9356065
4100000455,2,246368,9279121
4100000435,2,685814,6070585
4100000288,1,822153,9164600
4100000472,1,644822,6270683
4100000146,2,823743,8801708
4100000106,1,225814,3701342
4100000381,1,547618,4704999
4100000495,2,702324,9807705
4100000438,2,489033,3807356
4100000188,2,503589,2442371
4100000055,2,579007,9100341
4100000364,2,254279,8220563
4100000226,2,967285,5507850
4100000354,1,842309,4679356
4100000034,1,364403,6251501
4100000513,1,989000,5875769
4100000396,1,267950,7816088
4100000502,1,855991,4475434
4100000043,1,454665,7024147
4100000187,1,970664,2240925
4100000406,1,583365,5152851
4100000521,2,899945,8785431
4100000386,2,492970,6783139
4100000397,2,803821,2964410
4100000316,1,389370,6277212
4100000445,2,408174,5139355
4100000523,2,696509,6876910
4100000549,2,534315,4637209
4100000527,1,218895,2549570
4100000104,1,115355,4418793
4100000244,2,611146,3280231
4100000241,2,151314,6762643
4100000548,2,305746,3829759
4100000241,2,313986,7579215
4100000138,2,498679,6674858
4100000388,2,559656,3897638
4100000248,1,302312,5500930
4100000090,2,935917,6987480
4100000365,1,879376,2740591
4100000060,2,609308,8801138
4100000151,1,980944,1653217
4100000152,2,439953,735296
4100000173,2,899201,5141864
4100000082,1,712088,6120229
4100000552,1,415006,1920892
4100000474,1,829468,6397435
4100000310,1,118661,6625881
4100000533,2,910489,9572403
4100000462,1,650550,3481409
4100000066,2,922425,731451
4100000527,1,263563,5808072
4100000542,2,586319,5921638
4100000015,1,348372,4450488
4100000084,1,609151,3754660
4100000409,1,615400,4031268
4100000537,1,575913,7203122
4100000202,2,677558,6455887
4100000349,1,261753,1163278
4100000551,1,628986,4800615
4100000501,1,621118,4485806
4100000042,2,222433,1241705
4100000232,2,171904,7666209
4100000368,2,365244,9762769
4100000540,2,772616,4566432
4100000338,2,361334,5759351
4100000115,2,767041,8011652
4100000544,1,515911,4149317
4100000227,2,289068,8674438
4100000536,1,607013,2228100
4100000198,1,252158,2125991
4100000204,2,906308,5755801
4100000557,2,827481,9223092
4100000022,2,747597,6625346
4100000502,2,997171,9757873
4100000123,1,668081,6957107
4100000507,2,235501,2925103
4100000175,2,724872,4070500
4100000040,1,524851,6161520
4100000486,1,982984,5111912
4100000234,2,192840,1772436
4100000420,1,935869,8997645
4100000143,1,587576,9779439
4100000475,2,920734,2711164
4100000221,2,354131,1954083
4100000196,1,642189,8955225
4100000174,2,636025,3878525
4100000127,1,925222,8861359
4100000432,2,833586,1235129
4100000180,2,907999,6287276
4100000267,2,711924,7259571
4100000348,1,245505,9876087
4100000376,1,586309,6088000
4100000498,1,111425,6163022
4100000358,2,305225,7144690
4100000392,2,196538,9507905
4100000467,2,330960,6089207
4100000492,1,104642,2934294
4100000161,2,303513,9347987
4100000094,2,110542,7082831
4100000055,1,719394,6943535
4100000211,2,274025,9037676
4100000475,2,161468,4552171
4100000502,1,198603,1435492
4100000454,2,403229,3322546
4100000548,2,623566,5017530
4100000266,2,799027,6150700
4100000073,1,566146,2106709
4100000458,1,719331,1633456
4100000369,1,922158,5139693
4100000449,1,864026,4686178
4100000323,1,491895,7542913
4100000265,2,368056,585041
4100000483,2,279712,8163689
4100000345,1,625690,5537120
4100000282,1,946278,2447136
4100000478,1,907303,3563434
4100000552,1,279411,6754601
4100000413,1,968739,693744
4100000538,1,969399,6948830
4100000256,2,413973,6140451
4100000299,2,759743,1128573
4100000278,1,498635,2015614
4100000433,2,515635,6848782
4100000321,2,811616,1219639
4100000469,1,172650,9811045
4100000165,1,797608,5384157
4100000014,2,693494,8785441
4100000422,2,706195,2530721
4100000389,1,795747,3513006
4100000271,2,311371,4097284
4100000373,2,656029,3388190
4100000044,1,162761,8249883
4100000493,1,761382,4000088
4100000156,2,102705,2105766
4100000162,1,100926,3789428
4100000029,1,629084,7850377
4100000062,2,831559,4962461
4100000437,1,896156,6262590
4100000240,1,251549,4388769
4100000260,2,697699,7629771
4100000553,2,585993,8626598
4100000384,1,575261,1709285
4100000129,1,505372,2051451
4100000032,1,715311,6260647
4100000520,1,559753,9610469
4100000498,1,866424,8105784
4100000057,2,560630,3340252
4100000107,2,231621,2438515
4100000014,1,401973,8609484
4100000145,2,623166,6417160
4100000444,2,671127,2456694
4100000167,1,461671,7927209
4100000019,1,536721,3633673
4100000363,1,930162,792524
4100000350,2,662872,6995952
4100000221,1,141109,2741995
4100000334,1,635428,4284863
4100000142,1,260731,6280268
4100000348,2,748274,1415682
4100000553,1,154843,8089812
4100000128,1,437943,9121119
4100000511,2,358427,7096254
4100000333,1,407015,9488921
4100000257,2,726029,2767818
4100000034,1,590127,4688654
4100000127,2,611443,9599634
4100000543,2,705089,6708692
4100000568,1,661553,8987223
4100000306,1,937791,5287406
4100000363,2,998605,9765898
4100000016,2,920315,4590341
4100000544,2,181782,1565120
4100000269,1,426905,5335736
4100000455,1,602609,8285130
4100000424,1,818255,5200870
4100000512,1,260201,5531023
4100000203,2,314971,965425
4100000550,1,776290,8692825
4100000172,2,331943,3143011
4100000084,1,187091,2083302
4100000508,2,952262,6095022
4100000157,1,715538,2923796
4100000511,1,104176,8757588
4100000157,2,321815,6782991
4100000309,2,519114,6318150
4100000341,1,106840,4103058
4100000577,1,618898,7612392
