농업면적,연도,지역,비료사용량,비료잔여량,작물종류,토양유형,농약검출여부,등급
61438.66506294412,2007,전북,490.26081467083094,6868.311445056687,밀,점토,0,A
8512.705344846934,2001,제주,274.5984500165755,134.93912158024415,쌀,모래,2,C
22853.17420363231,2012,충남,339.1361379005249,185.55341088964315,밀,점토,2,C
90944.57573518147,2010,전남,456.478169095491,7692.902691210345,쌀,양토,0,A
33291.66675263043,2015,세종,168.21199243576177,30.46319510942117,보리,양토,2,C
32471.867275629058,2013,광주,376.4389780639431,141.03423579004533,밀,모래,2,C
81170.69521512614,2021,인천,143.95106437685513,859.9699861856411,보리,양토,0,B
32210.050335038904,2004,부산,422.7346579346975,2456.176160009073,보리,양토,0,A
25360.10238705129,2008,서울,193.3258188621772,445.30718311994076,보리,양토,2,B
95215.76816060046,2001,인천,132.58055419953283,1457.7660186905698,쌀,점토,0,B
99066.1040913793,2000,서울,132.1317722012266,1031.3378984743981,쌀,모래,0,B
61072.426805513525,2022,대전,149.43730800887002,1221.9629857068546,밀,모래,0,B
42302.13434833388,2021,광주,348.878027687693,833.7844015552706,밀,양토,2,B
19961.398340247542,2002,서울,315.97369116946425,11657.859314650554,보리,점토,0,A
90509.57392097196,2002,서울,92.46080772070985,116.94628421791896,밀,모래,2,C
30198.78984550801,2017,부산,152.6326227365548,202.7952209971092,쌀,모래,2,C
40512.06184498859,2013,대구,452.700583559826,1123.90822743209,밀,양토,2,B
10112.666042498882,2015,전남,379.2969121989391,947.7253446748465,밀,모래,2,B
19667.30900997477,2006,서울,379.39705228970126,2546.6001933631233,쌀,모래,0,A
52252.61983461901,2016,전북,306.88722355346323,1291.7357793158092,밀,점토,2,B
25512.80187165067,2000,서울,31.941478625081118,1237.3115588478004,보리,모래,0,B
57306.036367807515,2022,충남,421.5219263688185,60.54810858453487,밀,점토,2,C
57403.61372198486,2008,광주,392.4414105652787,3863.5156804003204,보리,양토,0,A
40040.18905323013,2015,강원,295.6993632424921,5246.804055882829,밀,점토,0,A
39762.88064503914,2017,부산,370.823528208049,270.2903848969851,쌀,양토,2,C
91468.80918003422,2015,대전,397.02050338245965,27575.969599775635,밀,모래,0,A
4481.856733661617,2011,부산,270.4110287130275,3029.0197702675864,보리,점토,0,A
41720.759076699745,2015,대구,158.6564238663327,3270.981126836601,밀,양토,0,A
25880.115332586884,2016,제주,201.40932950236243,3.3863430000306263,밀,모래,2,C
24158.795113553137,2013,부산,186.33313925946445,292.8430280999764,쌀,점토,2,C
58669.10441990973,2019,충남,296.71211802517547,82.47447932246281,밀,모래,2,C
19834.235387234105,2005,광주,323.6166942615085,12208.084634010198,밀,모래,0,A
90381.60200061875,2000,세종,243.16355767274678,804.940174728374,쌀,점토,1,B
64185.93838864889,2000,대구,271.67580354491713,12917.018499249549,쌀,점토,0,A
13610.80526599074,2012,제주,321.53366755049024,2388.4387872774364,쌀,모래,0,A
54630.77816111518,2005,충남,371.7976146284932,39.37987804012271,쌀,양토,2,C
370.05106796091957,2004,전남,346.06605747760307,9553.050614449632,쌀,점토,0,A
34126.40392404676,2004,인천,290.37835012671934,5620.699932703585,밀,모래,0,A
38901.57130519362,2012,강원,308.275307383914,7917.289287130848,밀,모래,0,A
52452.68106964291,2001,전북,103.47000647053815,51305.42167210779,밀,모래,0,A
37985.651870193455,2006,경기,360.936843207432,37.09131261983356,밀,점토,2,C
10563.137057461201,2007,충남,526.0901055027388,4613.062364491156,보리,모래,0,A
95595.63970008944,2023,세종,214.10539812528606,954.5964742296859,보리,양토,1,B
52956.79638081762,2012,서울,272.69344161027595,76.2839496523609,쌀,점토,2,C
27238.111483853972,2019,광주,192.57150653504357,909.7459705030913,쌀,점토,0,B
89048.81825546669,2000,경기,256.52772850616594,815.3125249416124,보리,양토,2,B
6605.634708026958,2021,충북,287.31939467955743,599.0894234240175,보리,양토,2,B
98344.28160183814,2003,제주,335.8614650923099,34347.042106032044,보리,점토,0,A
5823.274851135143,2006,울산,321.38372347814794,857.5876569932485,보리,모래,2,B
55849.31854206053,2007,전남,362.3326030096871,6090.770762260543,밀,모래,0,A
81769.12900978987,2023,세종,334.5354749100247,1604.7340784201228,밀,모래,1,B
17245.804758417908,2006,전남,420.0465883262783,271.3333160814001,보리,모래,2,C
63436.370004691606,2011,전북,281.2366980178027,287.38341399299026,쌀,모래,2,C
78412.15718077491,2022,경기,120.81518945915252,16.287282952115827,밀,점토,2,C
94425.85151960282,2017,울산,286.11446077344027,4071.4596283434253,보리,모래,0,A
37191.565733821684,2021,경기,327.90783193436164,815.7159317917843,밀,모래,2,B
59720.52156871164,2019,전북,399.552978350378,18.16388360076327,쌀,모래,2,C
89140.27119630913,2020,충북,343.2348911373813,297.3213265427654,쌀,양토,2,C
57475.09236007292,2010,경기,105.93338859001346,9784.54414974995,보리,양토,0,A
47471.062745135816,2015,울산,370.4458050662272,162.7781351464568,쌀,양토,2,C
29867.2293892773,2023,제주,319.3191421394095,2302.5317091110232,쌀,점토,0,B
86028.33568043444,2004,부산,238.0724085427846,236.56547322918038,쌀,모래,2,C
32564.713426123384,2010,서울,314.4982425324,93.42045804093266,보리,모래,2,C
48058.08269329349,2006,경기,395.3220459094251,3793.7173279367503,쌀,점토,0,A
17389.918810310486,2018,광주,459.730415386069,2506.1252322816426,쌀,점토,0,A
95878.21821335364,2005,대구,337.4162756571973,398.0685178126182,보리,점토,2,C
52006.685441649985,2009,서울,269.70604931318667,123.42680806118584,쌀,모래,2,C
27556.954982004718,2014,전북,239.00368889370066,42.98482609020723,쌀,모래,2,C
4422.740576575398,2017,인천,287.721663490425,832.3148755563544,쌀,양토,2,B
62367.13783471105,2003,서울,450.9366676005885,303.6248884074133,보리,모래,2,C
27925.717863466314,2006,인천,342.0403054634114,934.6900836036832,보리,점토,2,B
52563.45702630057,2005,인천,351.77757856620985,5484.246536677977,밀,양토,0,A
43056.67836902424,2002,전북,296.35789295269893,17.755303445136246,밀,양토,2,C
53609.717022193334,2013,제주,417.1469765901202,842.6145805642095,쌀,양토,2,B
3884.9708194347645,2017,전남,312.31966120883254,15322.752374046126,쌀,모래,0,A
56973.67271619575,2020,서울,530.4035403587494,348.34700910392854,보리,점토,2,C
59012.21061749302,2009,인천,372.4497476368065,49401.83993936942,보리,모래,0,A
31925.038349887232,2017,대전,240.12531113883173,261.2013175137971,밀,모래,2,C
97384.48781491374,2019,충남,325.71460324402153,15597.388553529212,쌀,모래,0,A
77408.9102224135,2005,충남,423.1263788939416,209.10444427143605,밀,양토,2,C
13503.946444020936,2008,인천,212.65260545555063,364.32662805931585,보리,점토,2,C
33963.200138173925,2013,충북,272.0828644747555,27.41405433854943,밀,모래,2,C
1302.4186674756616,2014,울산,416.6814311899789,4988.084818086043,쌀,모래,0,A
70932.64247231068,2007,대구,440.3285997016344,57.007902146867615,보리,양토,2,C
3900.6636853522855,2022,충남,231.8975627628802,1224.9735805430794,밀,양토,1,B
81538.41959189992,2006,제주,393.81422626991093,155.4465467318364,밀,점토,2,C
2163.0348466262953,2012,서울,223.32093272227115,311.8005845117791,쌀,모래,2,C
107.23771888536858,2015,울산,280.45321913634115,977.6148039578092,보리,점토,2,B
31752.576689745278,2021,강원,280.6288316952364,106.39801493668806,쌀,점토,2,C
63638.24777217108,2016,인천,334.8983380651499,129.224403100506,쌀,점토,2,C
58169.159976322284,2017,전북,338.63048718135576,336.0037362864547,보리,점토,2,C
24336.390786835866,2011,충남,198.21161786165624,1476.160957946018,쌀,양토,0,B
94787.4065224478,2014,울산,565.249217693228,309.6749232195078,보리,점토,2,C
80005.7318146506,2001,대구,255.99741772587961,62.59060539246415,보리,양토,2,C
26961.916204777866,2009,대구,401.87914403112137,5005.15915378676,보리,점토,0,A
91337.03127706666,2020,서울,245.19538429796347,1474.1203995497315,쌀,모래,0,B
48156.14056617628,2019,전북,334.060000793343,385.2143745229432,밀,모래,2,C
4057.590705693821,2011,강원,247.26024670987914,3522.87255938741,밀,점토,0,A
81654.79412143362,2017,대전,347.9186755282541,347.9904547656356,보리,양토,2,C
23082.175788525812,2010,전남,198.9261750812978,7.87896481841167,보리,점토,2,C
75717.83897959338,2023,제주,244.2217872620693,2078.3821566142587,보리,점토,0,B
82405.8327493426,2017,충남,369.7269695780595,7154.616716528277,쌀,양토,0,A
56734.82561009611,2001,전북,349.4413198059169,782.9144807174456,쌀,모래,2,B
30565.92187747645,2023,전남,395.13668909826487,126.43922070163131,밀,모래,2,C
36834.49033373326,2005,세종,84.68363323078759,5019.199267547783,밀,양토,0,A
27865.74218517496,2020,서울,256.86474373555376,861.7743956387784,보리,양토,2,B
93391.25151118412,2009,충남,232.32401680139435,20334.082280180468,밀,양토,0,A
51256.86352078608,2019,광주,121.62926641599142,61838.10947602765,밀,점토,0,A
56277.671180928395,2019,충남,354.68362034446443,1691.3110464826814,쌀,점토,0,B
42843.13208007067,2021,강원,433.49842987266004,11818.152614635132,밀,점토,0,A
72147.69148179721,2003,울산,273.47568010469377,99.85092470339512,밀,모래,2,C
35009.08517564864,2022,부산,278.53980131722494,688.6533952549252,밀,모래,2,B
96243.43407125435,2021,인천,278.1372636379382,305.65634416396836,쌀,양토,2,C
62812.79604468164,2004,세종,447.801393270936,4324.799483907865,쌀,점토,0,A
60809.71084472071,2009,인천,158.52365762764632,14834.566998961582,보리,모래,0,A
30854.00841486138,2017,인천,225.57738326634131,969.060589457541,쌀,양토,0,B
69491.62925129654,2020,서울,333.3262229918278,332.68282667021083,보리,점토,2,C
55326.95333343367,2002,세종,416.9302299562173,3253.8343985357683,밀,점토,0,A
17782.87757859284,2012,광주,226.70625765830636,4680.714091803831,쌀,양토,0,A
10588.574856614976,2005,전북,396.6587403705172,264.05341110621237,밀,점토,2,C
85594.75390502185,2012,경기,309.79124074985936,2107.1963318093062,밀,모래,0,B
64592.46742115478,2021,제주,324.2469983740464,483.2597959154014,보리,모래,2,B
70830.32288292612,2021,강원,237.9390798191975,25.018892505211728,쌀,양토,2,C
2552.3568407453613,2014,제주,154.18594577071804,4492.1939423453005,밀,양토,0,A
47732.45625649313,2011,대구,395.6456887847073,3025.925796116431,밀,양토,0,A
64962.00566611904,2006,충남,253.09297594466716,1107.1925946036263,밀,점토,1,B
66620.552691153,2022,울산,0.0,2411.728203088431,쌀,점토,0,A
75511.64172234447,2011,세종,162.3875794960697,17.327910701771266,밀,양토,2,C
15178.396241373055,2015,울산,313.7118396237256,76.09358287623708,쌀,양토,2,C
45235.521106639615,2017,광주,266.87527263336386,184.73688086091195,보리,양토,2,C
46436.869873851996,2019,경기,177.9367556820096,976.2975113563157,보리,양토,0,B
76247.05746750996,2004,광주,280.18370342846515,518.4811924544971,보리,모래,2,B
33977.92956204941,2022,인천,481.31482236456566,170.78432475085015,쌀,양토,2,C
95372.20207308857,2003,충남,156.79449116952546,13596.090754598941,보리,모래,0,A
48567.44716879962,2021,전북,332.5207029746239,231.5440405590004,보리,점토,2,C
7545.555388910606,2000,충남,490.97049981152446,43.2697633695745,밀,모래,2,C
56674.52939487756,2005,전남,281.4774668771396,3437.313501473084,밀,점토,0,A
11616.590155515045,2014,인천,362.1164402893001,12137.600343648792,밀,양토,0,A
2616.5099001215644,2007,서울,347.5663578572088,37.19828486042862,밀,점토,2,C
42726.47207717361,2008,부산,310.1499808418527,9831.49263777494,쌀,점토,0,A
65694.84946101716,2004,대구,388.47454170240997,8474.02262759212,쌀,점토,0,A
73426.43414730966,2000,울산,107.82468731629262,159.28527924788347,보리,모래,2,C
55340.93550414651,2009,경기,414.13646679584923,204.06180572041313,밀,양토,2,C
57030.22791634942,2016,충북,216.77435137728816,2162.9938213125406,쌀,모래,0,B
74388.69310925514,2011,강원,524.3381591459168,830.0889242962069,밀,점토,2,B
39976.19841095183,2003,전남,287.2528189446217,634.472265038773,보리,점토,2,B
84412.46589844282,2005,충북,160.83453698425296,314.05208311316085,보리,모래,2,C
14618.832766873647,2003,울산,428.28254571311913,434.5584939055069,쌀,양토,2,B
44268.7191328668,2020,제주,412.38699631112775,1014.7736048173035,보리,양토,2,B
28911.00988341624,2015,강원,188.58115324599322,147.62844927652367,밀,모래,2,C
86651.59436027006,2002,충북,79.15376756613131,47967.68479566246,보리,모래,0,A
86771.32704903053,2023,전남,292.6604042191879,4155.368507670592,보리,양토,0,A
31718.42447081528,2019,대전,134.3711310734633,231.05965849758076,밀,점토,2,C
66284.20669611433,2009,광주,274.5742577224967,207.21733517542177,쌀,양토,2,C
92299.13763418529,2009,광주,255.71407799213745,480.6086319534678,쌀,양토,2,B
7505.039339511108,2021,서울,235.3074451054241,2.0427604074485126,보리,모래,2,C
50227.13575692453,2016,세종,403.0225286774604,2564.2688178242965,보리,점토,0,A
97590.79845501148,2015,제주,147.52060822528063,245.948383847027,밀,양토,2,C
42110.56352526,2003,세종,448.1728505358251,309.1910047156186,보리,모래,2,C
13266.606454198778,2005,전남,246.7968893772378,85.1318067656646,쌀,점토,2,C
96313.07963217153,2000,제주,324.168453025239,1354.032431204139,밀,점토,2,B
48120.300909306396,2007,세종,438.2584477621,971.5815809948659,보리,점토,2,B
66614.12274745233,2009,서울,250.13083330312782,57.74612567059589,밀,점토,2,C
27883.839625209686,2016,서울,299.60659287255606,2007.3309452408207,쌀,점토,0,B
33520.98342870558,2014,광주,319.623079286456,7924.119512150096,쌀,양토,0,A
49342.88282470602,2021,광주,333.0906427744009,62302.0614606446,쌀,점토,0,A
62316.62051101209,2010,전북,275.0980529079013,40.38954565314498,밀,양토,2,C
51180.76635639096,2010,울산,231.88518442753792,5527.672621549554,보리,모래,0,A
90289.87580279174,2019,전북,193.64411251033988,122.65370302799028,쌀,양토,2,C
28433.55263854407,2011,강원,400.17080255267894,95.97617012589068,보리,양토,2,C
8228.8229254452,2007,서울,282.03337066270467,2198.721897260387,쌀,모래,0,B
82185.02624951386,2004,대구,331.92857743601417,16.82268540744714,보리,모래,2,C
73652.45406743998,2022,서울,333.3433394698907,75063.40405696032,보리,모래,0,A
91862.79047391596,2013,전북,318.5096615586119,3244.4110570381604,쌀,양토,0,A
93246.15450215338,2022,충남,311.7151262718852,22.25304380613001,보리,모래,2,C
30315.414138233034,2010,제주,197.36494125376032,408.9782550042072,보리,점토,2,C
22824.27380004801,2011,전북,302.0525029638161,887.1908288509886,쌀,점토,2,B
18817.354052489645,2010,광주,500.27810903946596,356.2492720108128,보리,점토,2,C
50208.98794698267,2002,부산,262.00372186196944,2930.8231232198114,밀,점토,0,A
39336.618695856836,2010,세종,159.20347449853614,1137.2744561311213,보리,모래,0,B
39328.300087054726,2020,강원,228.16481865609288,984.7464153375558,밀,양토,1,B
49428.02893500503,2019,전북,248.61511386486106,4498.734389740842,쌀,모래,0,A
16214.820836711126,2016,대전,359.16052566629145,3537.553363219126,밀,점토,0,A
10819.373048398902,2007,충북,270.5682886377703,2551.552115909329,보리,양토,0,A
18872.194545793285,2023,경기,259.81586195623606,518.2093149990253,쌀,양토,2,B
89222.12216318023,2002,경기,329.6722658827491,18206.269908609742,밀,점토,0,A
1176.6985742187458,2004,부산,134.55469089383442,65.43609069889132,쌀,모래,2,C
28355.401532390682,2016,인천,235.88188765325344,1069.008710073738,밀,점토,1,B
11469.438982554799,2011,제주,448.59623153283883,63.93814883010909,쌀,양토,2,C
44819.27022822535,2000,인천,283.5832736369295,1578.6097033200301,쌀,점토,0,B
87984.26858913746,2002,대전,214.3244519855446,10200.367154982958,보리,점토,0,A
4342.672850874928,2018,울산,412.23031887629014,43.432055506783435,쌀,모래,2,C
52046.50049633565,2009,울산,152.6238128268287,1133.8348458359526,쌀,모래,0,B
45897.022955304245,2008,대구,327.11907338012696,1586.0145915333203,보리,점토,1,B
78074.8647110169,2004,인천,347.2305304551488,807.6728388491578,보리,양토,2,B
69109.3991380373,2017,서울,257.8093224093762,103.83232549722867,쌀,양토,2,C
30448.77992661803,2016,대전,250.81964205461762,4890.72761485306,밀,모래,0,A
86534.62514477185,2022,제주,384.01772307262337,3672.8483653401213,보리,양토,0,A
